"","subject","item","region","measure","proficiency1","proficiency2","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"1427",2,43,"wrap_up","rp",71,"Low","wrap_up rp",8,0,826,826,"Unambiguous","Inconsistent",826
"1429",2,33,"wrap_up","rp",71,"Low","wrap_up rp",6,0,230,230,"Unambiguous","Consistent",230
"1431",2,39,"wrap_up","rp",71,"Low","wrap_up rp",8,0,328,328,"Unambiguous","Inconsistent",328
"1433",2,30,"wrap_up","rp",71,"Low","wrap_up rp",7,0,585,585,"Ambiguous","Inconsistent",585
"1435",2,31,"wrap_up","rp",71,"Low","wrap_up rp",8,0,678,678,"Unambiguous","Inconsistent",678
"1437",2,36,"wrap_up","rp",71,"Low","wrap_up rp",5,0,864,864,"Ambiguous","Consistent",864
"1439",2,27,"wrap_up","rp",71,"Low","wrap_up rp",8,0,1463,1463,"Unambiguous","Inconsistent",1463
"2257",3,36,"wrap_up","rp",74,"High","wrap_up rp",6,0,6021,6021,"Unambiguous","Consistent",6021
"2259",3,27,"wrap_up","rp",74,"High","wrap_up rp",5,0,941,941,"Ambiguous","Consistent",941
"2261",3,37,"wrap_up","rp",74,"High","wrap_up rp",7,0,7498,7498,"Ambiguous","Inconsistent",7498
"2263",3,41,"wrap_up","rp",74,"High","wrap_up rp",7,0,11918,11918,"Ambiguous","Inconsistent",11918
"2265",3,26,"wrap_up","rp",74,"High","wrap_up rp",8,0,14611,14611,"Unambiguous","Inconsistent",14611
"2267",3,45,"wrap_up","rp",74,"High","wrap_up rp",7,0,12641,12641,"Ambiguous","Inconsistent",12641
"2269",3,42,"wrap_up","rp",74,"High","wrap_up rp",8,0,17366,17366,"Unambiguous","Inconsistent",17366
"2271",3,47,"wrap_up","rp",74,"High","wrap_up rp",5,0,11108,11108,"Ambiguous","Consistent",11108
"2273",3,29,"wrap_up","rp",74,"High","wrap_up rp",7,0,22252,22252,"Ambiguous","Inconsistent",22252
"2275",3,34,"wrap_up","rp",74,"High","wrap_up rp",8,0,610,610,"Unambiguous","Inconsistent",610
"2277",3,39,"wrap_up","rp",74,"High","wrap_up rp",5,0,342,342,"Ambiguous","Consistent",342
"2279",3,48,"wrap_up","rp",74,"High","wrap_up rp",6,0,1792,1792,"Unambiguous","Consistent",1792
"2281",3,44,"wrap_up","rp",74,"High","wrap_up rp",6,0,1106,1106,"Unambiguous","Consistent",1106
"2283",3,43,"wrap_up","rp",74,"High","wrap_up rp",5,0,3422,3422,"Ambiguous","Consistent",3422
"2285",3,28,"wrap_up","rp",74,"High","wrap_up rp",6,0,1239,1239,"Unambiguous","Consistent",1239
"2287",3,40,"wrap_up","rp",74,"High","wrap_up rp",6,0,1333,1333,"Unambiguous","Consistent",1333
"2289",3,30,"wrap_up","rp",74,"High","wrap_up rp",8,0,10306,10306,"Unambiguous","Inconsistent",10306
"2291",3,32,"wrap_up","rp",74,"High","wrap_up rp",6,0,2447,2447,"Unambiguous","Consistent",2447
"2293",3,25,"wrap_up","rp",74,"High","wrap_up rp",7,0,2059,2059,"Ambiguous","Inconsistent",2059
"2295",3,38,"wrap_up","rp",74,"High","wrap_up rp",8,0,1961,1961,"Unambiguous","Inconsistent",1961
"2297",3,33,"wrap_up","rp",74,"High","wrap_up rp",7,0,1142,1142,"Ambiguous","Inconsistent",1142
"2299",3,31,"wrap_up","rp",74,"High","wrap_up rp",5,0,2495,2495,"Ambiguous","Consistent",2495
"2301",3,46,"wrap_up","rp",74,"High","wrap_up rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"2303",3,35,"wrap_up","rp",74,"High","wrap_up rp",5,0,748,748,"Ambiguous","Consistent",748
"3077",4,28,"wrap_up","rp",72,"High","wrap_up rp",7,0,2148,2148,"Ambiguous","Inconsistent",2148
"3079",4,31,"wrap_up","rp",72,"High","wrap_up rp",6,0,4765,4765,"Unambiguous","Consistent",4765
"3081",4,44,"wrap_up","rp",72,"High","wrap_up rp",7,0,8057,8057,"Ambiguous","Inconsistent",8057
"3083",4,26,"wrap_up","rp",72,"High","wrap_up rp",5,0,1118,1118,"Ambiguous","Consistent",1118
"3085",4,37,"wrap_up","rp",72,"High","wrap_up rp",8,0,2410,2410,"Unambiguous","Inconsistent",2410
"3087",4,32,"wrap_up","rp",72,"High","wrap_up rp",7,0,5036,5036,"Ambiguous","Inconsistent",5036
"3089",4,36,"wrap_up","rp",72,"High","wrap_up rp",7,0,12535,12535,"Ambiguous","Inconsistent",12535
"3091",4,38,"wrap_up","rp",72,"High","wrap_up rp",5,0,8172,8172,"Ambiguous","Consistent",8172
"3093",4,46,"wrap_up","rp",72,"High","wrap_up rp",5,1,0,NA,"Ambiguous","Consistent",NA
"3094",4,29,"wrap_up","rp",72,"High","wrap_up rp",8,0,3215,3215,"Unambiguous","Inconsistent",3215
"3096",4,43,"wrap_up","rp",72,"High","wrap_up rp",6,0,1184,1184,"Unambiguous","Consistent",1184
"3098",4,33,"wrap_up","rp",72,"High","wrap_up rp",8,0,11948,11948,"Unambiguous","Inconsistent",11948
"3100",4,45,"wrap_up","rp",72,"High","wrap_up rp",8,0,2896,2896,"Unambiguous","Inconsistent",2896
"3102",4,30,"wrap_up","rp",72,"High","wrap_up rp",5,0,1114,1114,"Ambiguous","Consistent",1114
"3103",4,40,"wrap_up","rp",72,"High","wrap_up rp",7,0,3575,3575,"Ambiguous","Inconsistent",3575
"3105",4,41,"wrap_up","rp",72,"High","wrap_up rp",8,0,1169,1169,"Unambiguous","Inconsistent",1169
"3107",4,48,"wrap_up","rp",72,"High","wrap_up rp",7,0,1113,1113,"Ambiguous","Inconsistent",1113
"3109",4,42,"wrap_up","rp",72,"High","wrap_up rp",5,0,1436,1436,"Ambiguous","Consistent",1436
"3110",4,25,"wrap_up","rp",72,"High","wrap_up rp",8,0,1123,1123,"Unambiguous","Inconsistent",1123
"3112",4,27,"wrap_up","rp",72,"High","wrap_up rp",6,0,744,744,"Unambiguous","Consistent",744
"3114",4,47,"wrap_up","rp",72,"High","wrap_up rp",6,0,10993,10993,"Unambiguous","Consistent",10993
"3116",4,39,"wrap_up","rp",72,"High","wrap_up rp",6,0,5095,5095,"Unambiguous","Consistent",5095
"3118",4,34,"wrap_up","rp",72,"High","wrap_up rp",5,0,1715,1715,"Ambiguous","Consistent",1715
"3119",4,35,"wrap_up","rp",72,"High","wrap_up rp",6,0,968,968,"Unambiguous","Consistent",968
"3914",5,42,"wrap_up","rp",66,"Low","wrap_up rp",6,0,9083,9083,"Unambiguous","Consistent",9083
"3916",5,47,"wrap_up","rp",66,"Low","wrap_up rp",7,0,1430,1430,"Ambiguous","Inconsistent",1430
"3918",5,25,"wrap_up","rp",66,"Low","wrap_up rp",5,0,1412,1412,"Ambiguous","Consistent",1412
"3920",5,43,"wrap_up","rp",66,"Low","wrap_up rp",7,0,1212,1212,"Ambiguous","Inconsistent",1212
"3922",5,33,"wrap_up","rp",66,"Low","wrap_up rp",5,0,1821,1821,"Ambiguous","Consistent",1821
"3924",5,41,"wrap_up","rp",66,"Low","wrap_up rp",5,0,2298,2298,"Ambiguous","Consistent",2298
"3926",5,29,"wrap_up","rp",66,"Low","wrap_up rp",5,0,2361,2361,"Ambiguous","Consistent",2361
"3928",5,39,"wrap_up","rp",66,"Low","wrap_up rp",7,0,1185,1185,"Ambiguous","Inconsistent",1185
"3930",5,40,"wrap_up","rp",66,"Low","wrap_up rp",8,0,18435,18435,"Unambiguous","Inconsistent",NA
"3932",5,28,"wrap_up","rp",66,"Low","wrap_up rp",8,0,1029,1029,"Unambiguous","Inconsistent",1029
"3934",5,46,"wrap_up","rp",66,"Low","wrap_up rp",6,1,0,NA,"Unambiguous","Consistent",NA
"3936",5,31,"wrap_up","rp",66,"Low","wrap_up rp",7,0,892,892,"Ambiguous","Inconsistent",892
"3938",5,36,"wrap_up","rp",66,"Low","wrap_up rp",8,0,1270,1270,"Unambiguous","Inconsistent",1270
"3940",5,27,"wrap_up","rp",66,"Low","wrap_up rp",7,0,956,956,"Ambiguous","Inconsistent",956
"3942",5,38,"wrap_up","rp",66,"Low","wrap_up rp",6,0,1942,1942,"Unambiguous","Consistent",1942
"3944",5,26,"wrap_up","rp",66,"Low","wrap_up rp",6,0,1159,1159,"Unambiguous","Consistent",1159
"3946",5,44,"wrap_up","rp",66,"Low","wrap_up rp",8,0,3729,3729,"Unambiguous","Inconsistent",3729
"3948",5,45,"wrap_up","rp",66,"Low","wrap_up rp",5,0,561,561,"Ambiguous","Consistent",561
"3950",5,30,"wrap_up","rp",66,"Low","wrap_up rp",6,0,618,618,"Unambiguous","Consistent",618
"3952",5,32,"wrap_up","rp",66,"Low","wrap_up rp",8,0,3692,3692,"Unambiguous","Inconsistent",3692
"3954",5,37,"wrap_up","rp",66,"Low","wrap_up rp",5,0,6196,6196,"Ambiguous","Consistent",6196
"3956",5,34,"wrap_up","rp",66,"Low","wrap_up rp",6,0,695,695,"Unambiguous","Consistent",695
"3958",5,48,"wrap_up","rp",66,"Low","wrap_up rp",8,0,2237,2237,"Unambiguous","Inconsistent",2237
"3960",5,35,"wrap_up","rp",66,"Low","wrap_up rp",7,0,453,453,"Ambiguous","Inconsistent",453
"4767",6,42,"wrap_up","rp",89,"High","wrap_up rp",7,0,2146,2146,"Ambiguous","Inconsistent",2146
"4769",6,36,"wrap_up","rp",89,"High","wrap_up rp",5,0,1540,1540,"Ambiguous","Consistent",1540
"4771",6,30,"wrap_up","rp",89,"High","wrap_up rp",7,0,810,810,"Ambiguous","Inconsistent",810
"4773",6,26,"wrap_up","rp",89,"High","wrap_up rp",7,0,1634,1634,"Ambiguous","Inconsistent",1634
"4775",6,27,"wrap_up","rp",89,"High","wrap_up rp",8,0,12542,12542,"Unambiguous","Inconsistent",NA
"4777",6,28,"wrap_up","rp",89,"High","wrap_up rp",5,0,1162,1162,"Ambiguous","Consistent",1162
"4779",6,35,"wrap_up","rp",89,"High","wrap_up rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"4781",6,47,"wrap_up","rp",89,"High","wrap_up rp",8,0,3140,3140,"Unambiguous","Inconsistent",3140
"4783",6,43,"wrap_up","rp",89,"High","wrap_up rp",8,0,1574,1574,"Unambiguous","Inconsistent",1574
"4785",6,34,"wrap_up","rp",89,"High","wrap_up rp",7,0,1416,1416,"Ambiguous","Inconsistent",1416
"4787",6,48,"wrap_up","rp",89,"High","wrap_up rp",5,0,3202,3202,"Ambiguous","Consistent",3202
"4789",6,39,"wrap_up","rp",89,"High","wrap_up rp",8,0,802,802,"Unambiguous","Inconsistent",802
"4791",6,45,"wrap_up","rp",89,"High","wrap_up rp",6,0,904,904,"Unambiguous","Consistent",904
"4793",6,33,"wrap_up","rp",89,"High","wrap_up rp",6,0,1100,1100,"Unambiguous","Consistent",1100
"4795",6,29,"wrap_up","rp",89,"High","wrap_up rp",6,0,2080,2080,"Unambiguous","Consistent",2080
"4797",6,32,"wrap_up","rp",89,"High","wrap_up rp",5,0,4638,4638,"Ambiguous","Consistent",4638
"4799",6,41,"wrap_up","rp",89,"High","wrap_up rp",6,0,4938,4938,"Unambiguous","Consistent",4938
"4801",6,31,"wrap_up","rp",89,"High","wrap_up rp",8,0,3014,3014,"Unambiguous","Inconsistent",3014
"4802",6,40,"wrap_up","rp",89,"High","wrap_up rp",5,0,696,696,"Ambiguous","Consistent",696
"4804",6,25,"wrap_up","rp",89,"High","wrap_up rp",6,0,666,666,"Unambiguous","Consistent",666
"4806",6,46,"wrap_up","rp",89,"High","wrap_up rp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"4808",6,44,"wrap_up","rp",89,"High","wrap_up rp",5,0,1972,1972,"Ambiguous","Consistent",1972
"4810",6,38,"wrap_up","rp",89,"High","wrap_up rp",7,0,2314,2314,"Ambiguous","Inconsistent",2314
"4812",6,37,"wrap_up","rp",89,"High","wrap_up rp",6,0,1810,1810,"Unambiguous","Consistent",1810
"5623",7,47,"wrap_up","rp",77,"High","wrap_up rp",5,0,7698,7698,"Ambiguous","Consistent",7698
"5625",7,31,"wrap_up","rp",77,"High","wrap_up rp",5,0,8133,8133,"Ambiguous","Consistent",8133
"5627",7,30,"wrap_up","rp",77,"High","wrap_up rp",8,0,7038,7038,"Unambiguous","Inconsistent",7038
"5629",7,44,"wrap_up","rp",77,"High","wrap_up rp",6,0,6519,6519,"Unambiguous","Consistent",6519
"5631",7,42,"wrap_up","rp",77,"High","wrap_up rp",8,0,2309,2309,"Unambiguous","Inconsistent",2309
"5633",7,38,"wrap_up","rp",77,"High","wrap_up rp",8,0,6222,6222,"Unambiguous","Inconsistent",6222
"5635",7,39,"wrap_up","rp",77,"High","wrap_up rp",5,0,1199,1199,"Ambiguous","Consistent",1199
"5637",7,37,"wrap_up","rp",77,"High","wrap_up rp",7,0,184,184,"Ambiguous","Inconsistent",184
"5639",7,28,"wrap_up","rp",77,"High","wrap_up rp",6,0,1725,1725,"Unambiguous","Consistent",1725
"5641",7,27,"wrap_up","rp",77,"High","wrap_up rp",5,0,2036,2036,"Ambiguous","Consistent",2036
"5643",7,34,"wrap_up","rp",77,"High","wrap_up rp",8,0,3119,3119,"Unambiguous","Inconsistent",3119
"5645",7,32,"wrap_up","rp",77,"High","wrap_up rp",6,0,831,831,"Unambiguous","Consistent",831
"5647",7,36,"wrap_up","rp",77,"High","wrap_up rp",6,0,1705,1705,"Unambiguous","Consistent",1705
"5649",7,35,"wrap_up","rp",77,"High","wrap_up rp",5,0,443,443,"Ambiguous","Consistent",443
"5651",7,45,"wrap_up","rp",77,"High","wrap_up rp",7,0,1649,1649,"Ambiguous","Inconsistent",1649
"5653",7,33,"wrap_up","rp",77,"High","wrap_up rp",7,0,209,209,"Ambiguous","Inconsistent",209
"5655",7,29,"wrap_up","rp",77,"High","wrap_up rp",7,0,1269,1269,"Ambiguous","Inconsistent",1269
"5657",7,48,"wrap_up","rp",77,"High","wrap_up rp",6,0,2427,2427,"Unambiguous","Consistent",2427
"5659",7,26,"wrap_up","rp",77,"High","wrap_up rp",8,0,8014,8014,"Unambiguous","Inconsistent",8014
"5661",7,41,"wrap_up","rp",77,"High","wrap_up rp",7,0,302,302,"Ambiguous","Inconsistent",302
"5663",7,25,"wrap_up","rp",77,"High","wrap_up rp",7,0,245,245,"Ambiguous","Inconsistent",245
"5665",7,40,"wrap_up","rp",77,"High","wrap_up rp",6,0,1156,1156,"Unambiguous","Consistent",1156
"5667",7,43,"wrap_up","rp",77,"High","wrap_up rp",5,0,1261,1261,"Ambiguous","Consistent",1261
"5669",7,46,"wrap_up","rp",77,"High","wrap_up rp",8,1,0,NA,"Unambiguous","Inconsistent",NA
"6487",8,41,"wrap_up","rp",70,"Low","wrap_up rp",8,0,1370,1370,"Unambiguous","Inconsistent",1370
"6489",8,43,"wrap_up","rp",70,"Low","wrap_up rp",6,0,10022,10022,"Unambiguous","Consistent",10022
"6491",8,48,"wrap_up","rp",70,"Low","wrap_up rp",7,0,1410,1410,"Ambiguous","Inconsistent",1410
"6493",8,44,"wrap_up","rp",70,"Low","wrap_up rp",7,0,6050,6050,"Ambiguous","Inconsistent",6050
"6495",8,28,"wrap_up","rp",70,"Low","wrap_up rp",7,0,2426,2426,"Ambiguous","Inconsistent",2426
"6497",8,45,"wrap_up","rp",70,"Low","wrap_up rp",8,0,1540,1540,"Unambiguous","Inconsistent",1540
"6499",8,27,"wrap_up","rp",70,"Low","wrap_up rp",6,0,1164,1164,"Unambiguous","Consistent",1164
"6501",8,47,"wrap_up","rp",70,"Low","wrap_up rp",6,0,358,358,"Unambiguous","Consistent",358
"6503",8,36,"wrap_up","rp",70,"Low","wrap_up rp",7,0,6236,6236,"Ambiguous","Inconsistent",6236
"6505",8,35,"wrap_up","rp",70,"Low","wrap_up rp",6,0,588,588,"Unambiguous","Consistent",588
"6507",8,31,"wrap_up","rp",70,"Low","wrap_up rp",6,0,820,820,"Unambiguous","Consistent",820
"6509",8,33,"wrap_up","rp",70,"Low","wrap_up rp",8,0,10756,10756,"Unambiguous","Inconsistent",10756
"6511",8,30,"wrap_up","rp",70,"Low","wrap_up rp",5,0,1496,1496,"Ambiguous","Consistent",1496
"6513",8,29,"wrap_up","rp",70,"Low","wrap_up rp",8,0,1318,1318,"Unambiguous","Inconsistent",1318
"6515",8,46,"wrap_up","rp",70,"Low","wrap_up rp",5,1,0,NA,"Ambiguous","Consistent",NA
"6517",8,40,"wrap_up","rp",70,"Low","wrap_up rp",7,0,7364,7364,"Ambiguous","Inconsistent",7364
"6519",8,34,"wrap_up","rp",70,"Low","wrap_up rp",5,0,1892,1892,"Ambiguous","Consistent",1892
"6521",8,25,"wrap_up","rp",70,"Low","wrap_up rp",8,0,2846,2846,"Unambiguous","Inconsistent",2846
"6523",8,38,"wrap_up","rp",70,"Low","wrap_up rp",5,0,466,466,"Ambiguous","Consistent",466
"6525",8,26,"wrap_up","rp",70,"Low","wrap_up rp",5,0,4296,4296,"Ambiguous","Consistent",4296
"6527",8,42,"wrap_up","rp",70,"Low","wrap_up rp",5,0,678,678,"Ambiguous","Consistent",678
"6529",8,37,"wrap_up","rp",70,"Low","wrap_up rp",8,0,3068,3068,"Unambiguous","Inconsistent",3068
"6531",8,32,"wrap_up","rp",70,"Low","wrap_up rp",7,0,972,972,"Ambiguous","Inconsistent",972
"6533",8,39,"wrap_up","rp",70,"Low","wrap_up rp",6,0,1648,1648,"Unambiguous","Consistent",1648
"7351",9,29,"wrap_up","rp",70,"Low","wrap_up rp",5,0,4348,4348,"Ambiguous","Consistent",4348
"7353",9,31,"wrap_up","rp",70,"Low","wrap_up rp",7,0,7588,7588,"Ambiguous","Inconsistent",7588
"7355",9,44,"wrap_up","rp",70,"Low","wrap_up rp",8,0,6378,6378,"Unambiguous","Inconsistent",6378
"7357",9,32,"wrap_up","rp",70,"Low","wrap_up rp",8,0,4062,4062,"Unambiguous","Inconsistent",4062
"7359",9,26,"wrap_up","rp",70,"Low","wrap_up rp",6,0,4742,4742,"Unambiguous","Consistent",4742
"7361",9,33,"wrap_up","rp",70,"Low","wrap_up rp",5,0,500,500,"Ambiguous","Consistent",500
"7363",9,47,"wrap_up","rp",70,"Low","wrap_up rp",7,0,4036,4036,"Ambiguous","Inconsistent",4036
"7365",9,45,"wrap_up","rp",70,"Low","wrap_up rp",5,0,1036,1036,"Ambiguous","Consistent",1036
"7367",9,37,"wrap_up","rp",70,"Low","wrap_up rp",5,0,1816,1816,"Ambiguous","Consistent",1816
"7369",9,46,"wrap_up","rp",70,"Low","wrap_up rp",6,1,0,NA,"Unambiguous","Consistent",NA
"7371",9,25,"wrap_up","rp",70,"Low","wrap_up rp",5,0,1726,1726,"Ambiguous","Consistent",1726
"7373",9,40,"wrap_up","rp",70,"Low","wrap_up rp",8,0,1332,1332,"Unambiguous","Inconsistent",1332
"7375",9,27,"wrap_up","rp",70,"Low","wrap_up rp",7,0,9444,9444,"Ambiguous","Inconsistent",9444
"7377",9,41,"wrap_up","rp",70,"Low","wrap_up rp",5,0,4706,4706,"Ambiguous","Consistent",4706
"7379",9,30,"wrap_up","rp",70,"Low","wrap_up rp",6,0,604,604,"Unambiguous","Consistent",604
"7381",9,38,"wrap_up","rp",70,"Low","wrap_up rp",6,0,922,922,"Unambiguous","Consistent",922
"7383",9,39,"wrap_up","rp",70,"Low","wrap_up rp",7,0,3220,3220,"Ambiguous","Inconsistent",3220
"7385",9,43,"wrap_up","rp",70,"Low","wrap_up rp",7,0,12208,12208,"Ambiguous","Inconsistent",12208
"7387",9,28,"wrap_up","rp",70,"Low","wrap_up rp",8,0,1274,1274,"Unambiguous","Inconsistent",1274
"7389",9,34,"wrap_up","rp",70,"Low","wrap_up rp",6,0,1122,1122,"Unambiguous","Consistent",1122
"7391",9,36,"wrap_up","rp",70,"Low","wrap_up rp",8,0,3316,3316,"Unambiguous","Inconsistent",3316
"7393",9,35,"wrap_up","rp",70,"Low","wrap_up rp",7,0,3458,3458,"Ambiguous","Inconsistent",3458
"7395",9,48,"wrap_up","rp",70,"Low","wrap_up rp",8,0,1190,1190,"Unambiguous","Inconsistent",1190
"7397",9,42,"wrap_up","rp",70,"Low","wrap_up rp",6,0,344,344,"Unambiguous","Consistent",344
"8216",10,30,"wrap_up","rp",63,"Low","wrap_up rp",7,0,5148,5148,"Ambiguous","Inconsistent",5148
"8218",10,32,"wrap_up","rp",63,"Low","wrap_up rp",5,0,5634,5634,"Ambiguous","Consistent",5634
"8220",10,41,"wrap_up","rp",63,"Low","wrap_up rp",6,0,1430,1430,"Unambiguous","Consistent",1430
"8222",10,36,"wrap_up","rp",63,"Low","wrap_up rp",5,0,646,646,"Ambiguous","Consistent",646
"8224",10,40,"wrap_up","rp",63,"Low","wrap_up rp",5,0,684,684,"Ambiguous","Consistent",684
"8226",10,27,"wrap_up","rp",63,"Low","wrap_up rp",8,0,2292,2292,"Unambiguous","Inconsistent",2292
"8228",10,46,"wrap_up","rp",63,"Low","wrap_up rp",7,1,0,NA,"Ambiguous","Inconsistent",NA
"8230",10,42,"wrap_up","rp",63,"Low","wrap_up rp",7,0,564,564,"Ambiguous","Inconsistent",564
"8232",10,37,"wrap_up","rp",63,"Low","wrap_up rp",6,0,260,260,"Unambiguous","Consistent",260
"8234",10,28,"wrap_up","rp",63,"Low","wrap_up rp",5,0,4020,4020,"Ambiguous","Consistent",4020
"8236",10,35,"wrap_up","rp",63,"Low","wrap_up rp",8,0,820,820,"Unambiguous","Inconsistent",820
"8238",10,48,"wrap_up","rp",63,"Low","wrap_up rp",5,0,2382,2382,"Ambiguous","Consistent",2382
"8240",10,33,"wrap_up","rp",63,"Low","wrap_up rp",6,0,250,250,"Unambiguous","Consistent",250
"8242",10,25,"wrap_up","rp",63,"Low","wrap_up rp",6,0,1684,1684,"Unambiguous","Consistent",1684
"8244",10,29,"wrap_up","rp",63,"Low","wrap_up rp",6,0,1358,1358,"Unambiguous","Consistent",1358
"8246",10,31,"wrap_up","rp",63,"Low","wrap_up rp",8,0,714,714,"Unambiguous","Inconsistent",714
"8248",10,44,"wrap_up","rp",63,"Low","wrap_up rp",5,0,422,422,"Ambiguous","Consistent",422
"8250",10,34,"wrap_up","rp",63,"Low","wrap_up rp",7,0,5122,5122,"Ambiguous","Inconsistent",5122
"8252",10,26,"wrap_up","rp",63,"Low","wrap_up rp",7,0,1190,1190,"Ambiguous","Inconsistent",1190
"8254",10,39,"wrap_up","rp",63,"Low","wrap_up rp",8,0,9856,9856,"Unambiguous","Inconsistent",9856
"8256",10,47,"wrap_up","rp",63,"Low","wrap_up rp",8,0,2770,2770,"Unambiguous","Inconsistent",2770
"8258",10,38,"wrap_up","rp",63,"Low","wrap_up rp",7,0,912,912,"Ambiguous","Inconsistent",912
"8260",10,45,"wrap_up","rp",63,"Low","wrap_up rp",6,0,2172,2172,"Unambiguous","Consistent",2172
"8262",10,43,"wrap_up","rp",63,"Low","wrap_up rp",8,0,578,578,"Unambiguous","Inconsistent",578
